Sample ID	Chromosome	Start	End	Number of probes	Segment mean value
1873	3	46785460	53321097	2215	0.0722091
1873	3	53321597	86409513	1367	-0.056821
1873	3	86409513	90154779	78	0.73397
1873	3	93519633	95487970	49	0.472579
1873	3	95487970	195498687	6897	-0.0514093
1873	3	195501042	195515720	10	-1.36897
1873	3	195515720	197961930	322	0.0271477
1873	4	85621	49632814	2938	-0.379241
1873	4	52660617	64522549	513	0.181275
1873	4	64522549	191025802	6460	-0.393853
1873	5	10500	45907753	2260	0.192484
1873	5	49555074	172111141	7876	-0.391556
1873	5	172113173	180219703	971	-0.294925
1873	5	180219703	180904760	81	-0.506376
1873	6	60500	58745455	4555	0.233879
1873	6	61944508	64029848	32	0.154519
1873	6	64030348	64573578	46	0.585079
1873	6	64574078	76713667	646	0.181112
1873	6	76715003	171054567	5534	-0.063267
1873	7	10500	5760803	605	-0.00108114
1873	7	5764954	7002035	207	0.166218
1873	7	7137742	27211792	997	-0.0723438
1873	7	27212967	27239696	14	-0.670959
1873	7	27240196	57938684	1802	-0.0439159
1873	7	61657308	158935237	7635	-0.0269879
1873	8	10500	7214997	309	-0.455351
1873	8	7219258	8034994	41	0.723587
1873	8	8034994	31801078	1761	-0.329386
1873	8	31801078	34646274	75	0.560128
1873	8	34646274	37974243	175	1.19257
1873	8	37976787	43398986	604	0.210691
1873	8	48114027	81398545	1458	0.502199
1873	8	81399045	143856781	3139	0.265032
1873	8	143857010	144662000	148	0.566475
1873	8	144662675	145741274	562	0.341103
1873	8	145741371	146303522	105	0.078873
1873	9	18279	39192624	2383	-0.361061
1873	9	39267503	47317179	56	-0.935359
1873	9	65468179	126531842	4069	-0.375624
1873	9	126532342	141152931	2859	-0.278892
1873	10	60500	5149695	252	0.469484
1873	10	5203667	38771777	2094	-0.0294384
1873	10	42602610	51877818	567	-0.0581449
1873	10	51885816	124380896	5853	-0.347766
1873	10	124384792	135439807	849	-0.0605597
1873	11	60500	688057	262	-0.436922
1873	11	688330	2891127	490	-0.261379
1873	11	2893934	13867386	1507	-0.393017
1873	11	13867386	30946955	966	0.246622
1873	11	30953317	51516211	1393	0.0247738
1873	11	55035825	55659108	63	-0.384026
1873	11	55659608	61183256	837	-0.0371016
1873	11	61183576	61188045	4	-0.918521
1873	11	61188861	77835260	3558	0.052561
1873	11	77838403	118779364	2698	-0.0384705
1873	11	118780622	119291096	242	0.376621
1873	11	119291578	130781666	1031	0.655279
1873	11	130784160	134946016	197	0.507346
1873	12	60500	11419625	1703	-0.333747
1873	12	11420125	11546911	17	-1.17582
1873	12	11547428	34431528	1496	-0.361497
1873	12	37857194	40442012	122	0.184351
1873	12	40442512	41327680	65	-0.340511
1873	12	41330582	44123678	136	0.193633
1873	12	44124178	44200048	23	-0.520741
1873	12	44200548	64803875	3359	0.2658
1873	12	64808686	84966869	1130	0.188687
1873	12	84966869	85674265	57	-0.474543
1873	12	85677349	89281745	137	0.069702
1873	12	89281745	93150167	116	-0.366876
1873	12	93155527	120568557	2724	0.250118
1873	12	120568988	123346300	649	0.385574
1873	12	123351662	125834889	426	0.251098
1873	12	125835389	129338194	60	-0.255461
1873	12	129338694	133781116	492	0.205828
1873	13	19171689	23777333	238	0.00960509
1873	13	23777833	48612040	1845	-0.362508
1873	13	48615055	74856496	785	-0.0131415
1873	13	74999915	86759824	366	-0.384336
1873	13	87068192	115109378	1464	-0.382401
1873	14	19217246	23239487	669	0.271565
1873	14	23239669	24268754	310	-0.0352107
1873	14	24268754	24679141	219	0.16333
1873	14	24679553	24760831	66	-0.300782
1873	14	24761389	24975488	124	0.278197
1873	14	24976561	60337348	1892	-0.0459395
1873	14	60581430	101317902	3305	-0.0127727
1873	14	101318651	101861870	55	-0.379221
1873	14	101861870	105407852	586	0.0277423
1873	14	105407852	105444574	57	-0.362881
1873	14	105455279	105945990	122	0.107512
1873	14	105953596	107283288	175	-0.326809
1873	15	20169609	25932975	181	-0.149854
1873	15	25936861	84706558	6464	-0.00946316
1873	15	85081712	102499862	1266	-0.0041846
1873	16	97429	28177906	3655	-0.310346
1873	16	28181070	35148746	1066	-0.22145
1873	16	46615640	71318795	2652	-0.289702
1873	16	71318795	90294253	1837	-0.353962
1873	17	6010	9503500	2466	0.0765524
1873	17	9511435	12569560	444	-0.112788
1873	17	12608444	22157351	1011	0.0530378
1873	17	25524939	26733132	136	0.267971
1873	17	26733632	38520067	2012	0.717011
1873	17	38545770	39553791	249	0.0712911
1873	17	39577129	44248993	1325	0.558136
1873	17	44248993	44707816	23	-0.877451
1873	17	44714741	46621109	290	0.52321
1873	17	46621882	46671044	14	-0.0777213
1873	17	46673774	81194710	4801	0.556073
1873	18	158698	15249095	969	-0.367233
1873	18	18520842	28926161	639	0.256686
1873	18	28934259	78016748	2355	-0.37145
1873	19	60500	647098	113	-0.507354
1873	19	648127	8808800	2393	-0.218614
1873	19	8808800	9640312	321	-0.480867
1873	19	9641660	24310782	3293	-0.219785
1873	19	28263182	35263746	450	-0.308314
1873	19	35264246	36015657	173	0.392086
1873	19	36015760	37406153	478	-0.233107
1873	19	37416101	37734566	46	0.23547
1873	19	37735066	37935823	35	0.730235
1873	19	37961256	55241252	4757	-0.289664
1873	19	55246719	55351154	35	-2.42302
1873	19	55358638	58629763	914	-0.35956
1873	19	58639244	59080953	157	-0.566517
1873	20	68350	26189239	1899	-0.0529244
1873	20	29458437	34854214	951	0.0377397
1873	20	34857370	35504077	95	0.638997
1873	20	35504577	62965020	2922	-0.0113328
1873	21	9411693	18270629	118	0.441664
1873	21	18270629	24391044	111	0.981506
1873	21	24539070	34443368	522	0.253916
1873	21	34614227	45953806	1192	0.297123
1873	21	45959184	46074531	42	-0.22106
1873	21	46077896	48119395	396	0.255511
1873	22	16266928	17984048	82	0.598674
1873	22	17990844	20455881	415	-0.284548
1873	22	20748918	22288598	257	-0.28765
1873	22	22293903	23401896	142	-0.633821
1873	22	23403986	37334544	1622	-0.29997
1873	22	37335044	42952594	1091	0.760148
1873	22	42954353	51244066	1108	-0.3326
1079	1	70508	55679962	7898	0.309991
1079	1	55680462	89833610	1947	0.160469
1079	1	89834110	115112693	2019	-0.273469
1079	1	115123919	120930293	542	0.0420369
1079	1	142535934	158298804	2566	0.0913862
1079	1	158299159	247014221	7815	0.019219
1079	1	247014482	248636151	212	-0.13441
1079	1	248636890	249240121	75	0.0742697
1079	2	10500	92267022	6385	0.14914
1079	2	95326671	112895732	1444	0.17217
1079	2	112896232	189849973	4831	0.101588
1079	2	189850390	189936819	78	-0.154742
1079	2	189940118	240158360	4409	0.112059
1079	2	240170545	243188873	420	0.194996
1079	3	60500	46477720	3374	-0.253128
1079	3	46479430	53810757	2325	-0.15385
1079	3	53810886	90154779	1399	-0.249048
1079	3	93519633	169525278	5121	-0.0973559
1079	3	169525375	197961930	2124	-0.0205536
1079	4	13322	3424705	639	0.232869
1079	4	3425241	49632814	2288	0.0951863
1079	4	52660617	69179316	698	0.0367816
1079	4	69179816	69884105	48	-0.315504
1079	4	69885831	191025802	6207	0.0310851
1079	5	10500	1401101	250	0.571376
1079	5	1403036	31449526	874	0.140172
1079	5	31451639	35654828	329	0.501699
1079	5	35659120	37206527	224	0.114497
1079	5	37213660	44387959	535	0.468688
1079	5	44388459	45907753	31	0.108928
1079	5	49555074	56776903	420	0.126333
1079	5	56777403	86077781	1768	-0.249923
1079	5	86077781	140083576	3004	0.0851246
1079	5	140084010	140810599	412	-0.0856607
1079	5	140810599	180904760	3280	0.0892265
1079	6	60500	28334062	1677	-0.140844
1079	6	28350206	33541079	161	-0.373049
1079	6	33541579	44230399	1648	-0.0649614
1079	6	44232718	58745455	1055	-0.157742
1079	6	61944508	171054567	6230	-0.118054
1079	7	10500	5800700	599	0.380935
1079	7	5801200	6018327	34	0.892064
1079	7	6022454	6737065	144	0.406271
1079	7	6737315	7002035	26	0.926137
1079	7	7137742	57810988	2804	0.377327
1079	7	61657308	76391032	802	0.0712142
1079	7	76391032	94935678	1196	-0.0571197
1079	7	94937322	107708604	1765	0.0337809
1079	7	107710152	159128163	3801	-0.0405979
1079	8	10500	43398986	2920	-0.392299
1079	8	48114027	51013410	164	0.286062
1079	8	51013410	71569490	991	0.0746388
1079	8	71569990	72756413	42	-0.445132
1079	8	72756913	89208886	601	0.00519938
1079	8	89209386	91657851	80	-0.357553
1079	8	91658351	108508989	1013	0.0347861
1079	8	108509489	114905621	285	-0.367353
1079	8	114905621	145006402	1789	0.0364127
1079	8	145006567	146303522	453	0.138355
1079	9	18279	3228889	197	0.0566631
1079	9	3229389	12775214	403	0.29417
1079	9	12775714	14618463	67	-0.00996219
1079	9	14618963	20413218	363	-0.292828
1079	9	20413718	23072232	147	-0.597018
1079	9	23072232	30418137	162	-0.28506
1079	9	30418137	47317179	1105	0.0288682
1079	9	65503515	127262994	4119	-0.0806361
1079	9	127265357	141152931	2760	0.0314452
1079	10	60500	890995	75	-0.0617906
1079	10	891495	38771777	2253	-0.40703
1079	10	42602610	61958295	925	-0.175696
1079	10	61959886	105218508	4056	-0.100783
1079	10	105219008	108371781	261	-0.377306
1079	10	108377906	122042137	937	-0.112247
1079	10	122042137	135524247	1058	0.158256
1079	11	60500	2187998	659	0.047674
1079	11	2188116	4703459	338	-0.0451788
1079	11	4703459	8060575	673	-0.151201
1079	11	8061739	46636617	2416	-0.0578679
1079	11	46637117	51516211	511	0.00482794
1079	11	55035825	59283330	549	-0.135546
1079	11	59283830	70319258	2895	0.0964144
1079	11	70319258	78270665	1021	0.0166708
1079	11	78277177	116768033	2195	-0.154626
1079	11	116768533	123516458	985	-0.07638
1079	11	123524454	134946016	919	-0.156736
1079	12	60500	10603755	1609	0.0382995
1079	12	10746367	34431528	1594	-0.0288095
1079	12	37857194	48879991	773	-0.045191
1079	12	48880470	59277373	2701	0.0431723
1079	12	59279612	100732950	2165	-0.0441144
1079	12	100733450	120260123	2119	0.0309843
1079	12	120260623	124402360	935	0.115781
1079	12	124403222	133781116	702	-0.00227743
1079	13	19171689	23128767	231	-0.37262
1079	13	23419408	46733124	1767	-0.13934
1079	13	46917519	114541164	2609	-0.135641
1079	13	114542700	115109378	66	0.117583
1079	14	19217246	24114511	976	-0.0813875
1079	14	24115011	24882623	378	0.0486934
1079	14	24883801	60337348	1898	-0.0638757
1079	14	60581430	75386672	1521	-0.0387201
1079	14	75387979	78543600	407	0.0802563
1079	14	78543600	102026814	1424	-0.166944
1079	14	102027833	104508524	419	-0.0531877
1079	14	104515944	106494369	431	-0.174004
1079	14	106494369	107283288	85	0.0783767
1079	15	20169609	62148608	3955	-0.207646
1079	15	62155638	84706558	2639	-0.0623667
1079	15	85081712	102520892	1268	-0.0845375
1079	16	60500	15338922	2311	0.155436
1079	16	15338922	18538946	189	-0.149599
1079	16	18542787	35193080	2149	0.149714
1079	16	46615640	53481018	508	-0.221033
1079	16	53485614	54318966	69	0.0974389
1079	16	54318966	57829053	496	-0.181311
1079	16	57918067	64103445	245	0.102085
1079	16	64103445	66789066	99	-0.235415
1079	16	66792675	68283349	648	0.0378615
1079	16	68289184	70416827	338	-0.135586
1079	16	70422269	89351793	1790	-0.233091
1079	16	89351793	90294253	228	-0.0809636
1079	17	6010	8789922	2405	-0.0750857
1079	17	8790412	17078726	810	-0.169921
1079	17	17079739	22157351	662	-0.0842401
1079	17	25524939	39156105	2283	-0.0413808
1079	17	39165029	39394543	37	-0.510859
1079	17	39394543	79496383	5922	-0.0365602
1079	17	79502077	81194710	486	0.0866101
1079	18	10500	15249095	962	-0.116217
1079	18	18520842	31314379	862	-0.129089
1079	18	31318450	44272218	573	-0.286541
1079	18	44272718	44579417	38	-0.617226
1079	18	44580766	48866749	272	-0.250651
1079	18	48866749	78016748	1252	-0.163969
1079	19	60500	8660787	2415	0.024236
1079	19	8660956	9640312	330	-0.125399
1079	19	9641660	24310782	3225	0.0174823
1079	19	28263182	51466805	4914	0.066404
1079	19	51470424	52660526	284	-0.0682888
1079	19	52660526	54972108	543	0.132473
1079	19	54973269	58880699	1072	0.00459037
1079	19	58881199	59080953	84	0.203043
1079	20	68350	26256532	1888	0.0364861
1079	20	29458437	62965020	3912	0.0412846
1079	21	9411693	34166732	742	-0.00562526
1079	21	34282951	45953806	1191	0.0550052
1079	21	45959184	46074531	42	-0.303933
1079	21	46077896	48119395	397	0.11736
1079	22	16266928	20508931	495	0.0503518
1079	22	20748918	25423466	707	0.134037
1079	22	25423966	25437492	16	-0.468045
1079	22	25445196	51244066	3465	0.157805
720	1	69396	1293884	247	-0.330179
720	1	1309180	2268289	252	-0.683779
720	1	2268789	3672131	232	-0.223081
720	1	3673296	3807621	49	-0.65883
720	1	3809446	6166569	75	-0.149664
720	1	6170453	6761288	191	-0.713023
720	1	6761788	7890221	61	-0.318551
720	1	7895821	9809704	201	-0.719498
720	1	9809821	10327616	68	-1.08967
720	1	10328209	10658794	76	-0.766582
720	1	10659294	10880832	32	-0.223246
720	1	10880832	12343793	336	-0.761099
720	1	12348279	12884299	89	-0.337344
720	1	12884799	13940906	46	-0.881644
720	1	13942399	15598318	65	-0.345587
720	1	15598818	15888820	74	-0.666203
720	1	15890423	16256694	98	-0.9428
720	1	16256694	17930086	321	-0.634764
720	1	17934296	19524543	207	-0.191317
720	1	19525034	20233109	114	-0.646883
720	1	20234062	20810212	57	-0.259194
720	1	20812372	22413041	324	-0.746722
720	1	22413161	23418450	107	-0.241161
720	1	23418450	24507344	201	-0.767983
720	1	24514238	24782763	34	-0.194208
720	1	24785377	25245230	39	-0.858029
720	1	25245730	26153317	97	-0.496504
720	1	26155999	27205667	254	-0.772101
720	1	27206167	27589726	56	-1.04753
720	1	27590226	28369161	193	-0.669827
720	1	28476503	29438960	125	-1.08761
720	1	29442210	29581286	28	-0.710347
720	1	29581786	31426828	75	-0.250494
720	1	31427328	31819587	42	-0.856454
720	1	31822321	32279051	149	-0.299628
720	1	32279551	33502429	229	-0.916918
720	1	33502929	35370707	194	-0.131098
720	1	35370707	35825047	60	-0.885378
720	1	35826794	36107033	73	-0.491125
720	1	36107533	36945097	217	-0.790082
720	1	36945597	37746719	23	-0.057306
720	1	37752239	41101729	566	-0.740691
720	1	41107380	45125967	589	-0.346853
720	1	45126467	46295253	283	-0.776622
720	1	46348035	46546422	42	-0.367
720	1	46546922	46876169	84	-0.815536
720	1	46876485	47684891	121	-0.280461
720	1	47685391	47881487	33	-1.00934
720	1	47882227	51032903	101	-0.189161
720	1	51033403	52344287	140	-0.574468
720	1	52344787	53446215	189	-0.891905
720	1	53458929	54233142	85	-0.321693
720	1	54238001	55224262	162	-0.689063
720	1	55224262	62025213	380	-0.149484
720	1	62047611	62970453	114	-0.932322
720	1	62971352	64038187	111	-0.492202
720	1	64038687	67562004	283	-0.246194
720	1	67581034	68023580	44	-0.716518
720	1	68023580	70712590	125	-0.267106
720	1	70715634	70900860	33	-1.03278
720	1	70904370	74646556	73	-0.401893
720	1	74648221	76189972	119	-0.0982927
720	1	76190472	76313961	30	-0.877191
720	1	76314461	78098788	91	-0.315285
720	1	78098788	78414985	58	-0.998135
720	1	78420939	92262343	771	-0.337479
720	1	92262843	93592856	159	-0.811793
720	1	93594834	100195304	375	-0.321515
720	1	100203641	100889277	132	-0.606542
720	1	100889777	104198452	167	-0.185397
720	1	104200415	107598837	32	-0.554574
720	1	107599337	109322032	128	-0.160222
720	1	109325043	109740697	101	-0.855793
720	1	109741194	110148721	157	-0.432589
720	1	110148929	112991063	370	-0.143867
720	1	112991563	113456012	77	-0.640534
720	1	113456512	113666723	26	-1.14954
720	1	113667223	114340658	68	-0.437307
720	1	114341158	114484081	51	-0.804533
720	1	114484581	115005858	49	-0.208331
720	1	115006033	115215234	27	-0.985341
720	1	115215734	115527489	78	-0.412815
720	1	115537318	117529589	136	-0.103932
720	1	117530089	117944307	61	-0.358785
720	1	117944807	120930293	246	-0.0410364
720	1	143343316	144994090	47	0.802947
720	1	145096546	145787271	151	0.445827
720	1	145788766	147416212	93	0.958811
720	1	147427134	150131483	124	0.561244
720	1	150131483	151518443	457	0.234379
720	1	151519192	151681553	33	0.563852
720	1	151681695	151867670	67	0.741787
720	1	151868170	153579509	258	1.031
720	1	153580009	153956057	166	0.387886
720	1	153957196	154110714	40	-0.048222
720	1	154113906	154471714	107	0.322824
720	1	154473911	155270071	318	0.597348
720	1	155270671	156316773	328	0.255822
720	1	156317273	156779599	177	0.534833
720	1	156783996	158584096	295	0.949433
720	1	158585005	158668967	46	1.40913
720	1	158669467	160111112	221	1.02619
720	1	160111612	160340021	106	0.712886
720	1	160340521	160845953	78	0.979313
720	1	160846453	161336291	192	0.434537
720	1	161337631	162353222	114	0.989353
720	1	162353222	162688353	25	0.408155
720	1	162688853	165618584	103	1.07373
720	1	165619084	166134722	42	0.641091
720	1	166135222	167663539	108	1.01698
720	1	167666335	167956232	55	0.602826
720	1	167962463	171302047	326	0.99173
720	1	171303549	171707554	62	0.502003
720	1	171708054	173702351	142	0.964744
720	1	173702851	174926093	107	0.385727
720	1	174926593	175956239	61	1.01639
720	1	175959115	176133027	15	0.372983
720	1	176145045	178885494	181	0.956286
720	1	178885994	179478538	72	0.308892
720	1	179479038	180145168	119	0.593877
720	1	180147928	181321427	89	0.733152
720	1	181321427	182026860	60	1.21359
720	1	182026860	182458337	26	0.544254
720	1	182462156	182847308	65	0.901766
720	1	182848384	183485126	93	0.642826
720	1	183486822	184943488	139	1.01911
720	1	184943988	185878640	67	0.690505
720	1	185880805	186123119	94	1.34436
720	1	186123619	186957640	137	1.03902
720	1	186958140	196196853	154	0.726153
720	1	196197353	198828297	279	1.04563
720	1	198829107	200881265	119	0.425131
720	1	200882664	201175479	97	0.870354
720	1	201175479	201182479	26	0.421553
720	1	201182479	201840455	127	0.79713
720	1	201841955	202183365	68	0.423625
720	1	202183865	202411700	44	0.693566
720	1	202418116	202574900	21	1.20628
720	1	202575400	202731936	23	0.760695
720	1	202733176	202934628	34	0.478462
720	1	202935014	203472848	86	0.978114
720	1	203473348	204083560	59	0.278626
720	1	204083646	204375441	62	0.925033
720	1	204378619	204589120	62	0.597845
720	1	204589620	205042893	54	1.05732
720	1	205052680	205760846	122	0.507753
720	1	205763997	206858853	139	0.873832
720	1	206859353	210111622	340	1.07457
720	1	210112122	212911249	196	0.723863
720	1	212911749	213415108	71	0.42799
720	1	213415108	216896641	256	0.94075
720	1	216897141	220197798	99	0.699915
720	1	220198473	220335610	50	0.314599
720	1	220338074	224301331	291	0.815967
720	1	224301831	224588771	51	0.0356654
720	1	224592131	225755116	133	0.817836
720	1	225755616	226485514	89	0.328577
720	1	226497388	229438724	345	0.917979
